0;9.623;0;0;274.05;ltr;F
810;9.303;0;0;274.15;ltr;F
1710;13.166;0;0;273.75;ltr;F
2610;6.263;0;0;273.65;ltr;F
3510;6.822;0;0;273.95;ltr;F
4410;7.02;0;0;273.75;ltr;F
5310;9.015;0;0;274.25;ltr;F
6210;4.827;0;0;273.75;ltr;F
7110;2.287;0;0;274.25;ltr;F
8010;3.484;0;0;274.45;ltr;F
8910;2.807;0;0;274.65;ltr;F
9810;2.492;0;0;274.75;ltr;F
10710;4.233;0;0;274.95;ltr;F
11610;7.667;0;0;274.95;ltr;F
12510;3.906;0;0;274.95;ltr;F
13410;9.573;0;0;274.95;ltr;F
14310;8.546;0;0;274.75;ltr;F
15210;11.547;0;0;274.75;ltr;F
16110;9.415;0;0;274.85;ltr;F
17010;2.25;0;0;274.85;ltr;F
17910;2.589;0;0;274.75;ltr;F
18810;4.718;0;0;274.65;ltr;F
19710;3.763;0;0;274.65;ltr;F
20610;2.812;0;0;274.65;ltr;F
21510;1.345;0;0;274.55;ltr;F
22410;0.69;0;0;274.45;ltr;F
23310;3.843;0;0;274.45;ltr;F
24210;6.212;0;0;274.45;ltr;F
25110;6.914;0;0;274.35;ltr;F
26010;4.082;0;0;274.45;ltr;F
26910;2.15;0;0;274.25;ltr;F
27810;6.099;0;0;274.25;ltr;F
28710;5.116;0;0;274.25;ltr;F
29610;4.342;0;0;274.25;ltr;F
30510;5.47;0;0;274.15;ltr;F
31410;5.842;0;0;274.15;ltr;F
32310;4.751;0;0;274.15;ltr;F
33210;6.303;0;0;274.15;ltr;F
34110;7.099;0;0;274.15;ltr;F
35010;7.309;0;0;274.25;ltr;F
35910;3.65;0;0;274.15;ltr;F
36810;4.789;0;0;274.25;ltr;F
37710;2.544;0;0;274.25;ltr;F
38610;5.557;0;0;274.25;ltr;F
39510;5.916;0;0;274.15;ltr;F
40410;4.679;0;0;274.05;ltr;F
41310;7.068;0;0;274.05;ltr;F
42210;2.958;0;0;274.05;ltr;F
43110;5.573;0;0;274.15;ltr;F
44010;6.375;0;0;274.25;ltr;F
44910;6.491;0;0;274.25;ltr;F
45810;5.752;0;0;274.25;ltr;F
46710;5.262;0;0;274.25;ltr;F
47610;5.662;0;0;274.15;ltr;F
48510;6.475;0;0;274.25;ltr;F
49410;4.71;0;0;274.25;ltr;F
50310;3.497;0;0;274.15;ltr;F
51210;4.764;0;0;274.25;ltr;F
52110;0.916;0;0;274.25;ltr;F
53010;4.877;0;0;274.25;ltr;F
53910;2.898;0;0;274.15;ltr;F
54810;3.895;0;0;274.15;ltr;F
55710;3.709;0;0;274.15;ltr;F
56610;4.924;0;0;274.15;ltr;F
57510;3.961;0;0;274.05;ltr;F
58410;1.961;0;0;273.95;ltr;F
59310;4.614;0;0;273.95;ltr;F
60210;3.654;0;0;273.95;ltr;F
61110;4.774;0;0;274.15;ltr;F
62010;6.106;0;0;274.25;ltr;F
62910;5.435;0;0;274.35;ltr;F
63810;5.47;0;0;274.25;ltr;F
64710;5.209;0;0;274.55;ltr;F
65610;5.992;0;0;274.85;ltr;F
66510;5.996;0;0;275.05;ltr;F
67410;4.635;0;0;275.35;ltr;F
68310;5.899;0;0;275.45;ltr;F
69210;5.886;0;0;275.55;ltr;F
70110;5.755;0;0;275.75;ltr;F
71010;7.789;0;0;275.95;ltr;F
71910;6.274;0;0;276.15;ltr;F
72810;2.614;0;0;276.35;ltr;F
73710;2.343;0;0;276.45;ltr;F
74610;8.821;0;0;276.55;ltr;F
75510;4.199;0;0;276.55;ltr;F
76410;5.72;0;0;276.55;ltr;F
77310;6.904;0;0;276.55;ltr;F
78210;7.111;0;0;276.75;ltr;F
79110;2.743;0;0;276.55;ltr;F
80010;4.014;0;0;276.55;ltr;F
80910;5.671;0;0;276.65;ltr;F
81810;6.584;0;0;276.75;ltr;F
82710;5.318;0;0;276.75;ltr;F
83610;5.379;0;0;276.75;ltr;F
84510;5.792;0;0;276.75;ltr;F
85410;5.811;0;0;276.85;ltr;F
86310;10.363;0;0;276.95;ltr;F
87210;2.905;0;0;277.05;ltr;F
88110;-5.256;0;0;277.05;rtl;F
89010;7.094;0;0;277.15;ltr;F
89910;1.806;0;0;277.15;ltr;F
90810;5.43;0;0;277.25;ltr;F
91710;1.736;0;0;277.25;ltr;F
92610;1.627;0;0;277.35;ltr;F
93510;8.906;0;0;277.25;ltr;F
94410;2.784;0;0;277.15;ltr;F
95310;4.135;0;0;277.25;ltr;F
96210;4.799;0;0;277.15;ltr;F
97110;1.851;0;0;277.15;ltr;F
98010;1.698;0;0;277.05;ltr;F
98910;0.967;0;0;276.85;ltr;F
99810;1.736;0;0;276.85;ltr;F
100710;1.598;0;0;276.65;ltr;F
101610;1.755;0;0;276.65;ltr;F
102510;0.251;0;0;276.65;ltr;F
103410;5.619;0;0;276.45;ltr;F
104310;6.285;0;0;276.35;ltr;F
105210;0.183;0;0;276.15;ltr;F
106110;1.543;0;0;275.45;ltr;F
107010;2.684;0;0;275.35;ltr;F
107910;1.49;0;0;275.75;ltr;F
108810;2.415;0;0;275.55;ltr;F
109710;1.837;0;0;275.15;ltr;F
110610;2.316;0;0;275.05;ltr;F
111510;2.211;0;0;275.05;ltr;F
112410;2.37;0;0;274.85;ltr;F
113310;2.963;0;0;275.05;ltr;F
114210;3.498;0;0;275.05;ltr;F
115110;3.375;0;0;275.05;ltr;F
116010;3.172;0;0;275.15;ltr;F
116910;1.369;0;0;274.95;ltr;F
117810;1.374;0;0;274.75;ltr;F
118710;2.16;0;0;274.75;ltr;F
119610;2.067;0;0;274.75;ltr;F
120510;1.807;0;0;274.65;ltr;F
121410;1.383;0;0;274.65;ltr;F
122310;1.358;0;0;274.45;ltr;F
123210;1.7;0;0;274.55;ltr;F
124110;1.778;0;0;274.55;ltr;F
125010;1.975;0;0;274.75;ltr;F
125910;2.387;0;0;274.75;ltr;F
126810;1.284;0;0;274.95;ltr;F
127710;1.17;0;0;274.95;ltr;F
128610;4.299;0;0;274.75;ltr;F
129510;4.108;0;0;274.55;ltr;F
130410;3.088;0;0;274.45;ltr;F
131310;3.51;0;0;274.55;ltr;F
132210;4.258;0;0;274.75;ltr;F
133110;6.384;0;0;274.75;ltr;F
134010;8.861;0;0;274.75;ltr;F
134910;8.999;0;0;274.55;ltr;F
135810;8.739;0;0;274.55;ltr;F
136710;10.606;0;0;274.35;ltr;F
137610;6.758;0;0;274.15;ltr;F
138510;6.633;0;0;274.05;ltr;F
139410;6.695;0;0;274.15;ltr;F
140310;7.083;0;0;274.15;ltr;F
141210;7.848;0;0;274.45;ltr;F
142110;8.954;0;0;274.35;ltr;F
143010;-8.735;0;0;274.35;rtl;F
143910;9.708;0;0;274.35;ltr;F
144810;11.547;0;0;274.65;ltr;F
145710;6.754;0;0;274.65;ltr;F
146610;-11.227;0;0;274.75;rtl;F
147510;10.7;0;0;274.75;ltr;F
148410;-9.256;0;0;274.75;rtl;F
149310;7.552;0;0;274.75;ltr;F
150210;8.681;0;0;274.75;ltr;F
151110;12.053;0;0;274.75;ltr;F
152010;-10.436;0;0;274.75;rtl;F
152910;-7.325;0;0;274.75;rtl;F
153810;-9.714;0;0;274.75;rtl;F
154710;12.873;0;0;274.75;ltr;T
155610;-1.39;0;0;274.75;rtl;F
156510;13.293;0;0;274.75;ltr;T
157410;4.295;0;0;274.65;ltr;F
158310;11.856;0;0;274.55;ltr;F
159210;13.293;0;0;274.55;ltr;T
160110;-1.909;0;0;274.65;rtl;F
161010;13.681;0;0;274.75;ltr;T
161910;11.03;0;0;274.65;ltr;F
162810;11.784;0;0;274.45;ltr;F
163710;-8.98;0;0;274.45;rtl;F
164610;10.845;0;0;274.45;ltr;F
165510;-9.929;0;0;274.45;rtl;F
166410;-13.25;0;0;274.55;rtl;F
167310;-12.531;0;0;274.55;rtl;F
168210;-11.961;0;0;274.75;rtl;F
169110;-10.9;0;0;274.75;rtl;F
170010;-7.08;0;0;274.65;rtl;F
170910;-10.247;0;0;274.65;rtl;F
171810;-8.226;0;0;274.65;rtl;F
172710;-6.936;0;0;274.65;rtl;F
173610;3.363;0;0;274.55;ltr;F
174510;-5.624;0;0;274.45;rtl;F
175410;-10.606;0;0;274.45;rtl;F
176310;-4.559;0;0;274.55;rtl;F
177210;-8.653;0;0;274.55;rtl;F
178110;-2.092;0;0;274.45;rtl;F
179010;-9.804;0;0;274.45;rtl;F
179910;-6.491;0;0;274.45;rtl;F
180810;-9.5;0;0;274.35;rtl;F
181710;-9.799;0;0;274.15;rtl;F
182610;-8.795;0;0;274.05;rtl;F
183510;-6.791;0;0;274.05;rtl;F
184410;-6.025;0;0;273.75;rtl;F
185310;-5.293;0;0;273.55;rtl;F
186210;-4.873;0;0;273.45;rtl;F
187110;-4.597;0;0;273.05;rtl;F
188010;-3.284;0;0;272.75;rtl;F
188910;-3.795;0;0;272.65;rtl;F
189810;-3.508;0;0;272.85;rtl;F
190710;-3.105;0;0;273.05;rtl;F
191610;-4.822;0;0;273.25;rtl;F
192510;-4.614;0;0;273.35;rtl;F
193410;-0.886;0;0;273.35;rtl;F
194310;-4.303;0;0;273.45;rtl;F
195210;-2.898;0;0;273.55;rtl;F
196110;-2.211;0;0;273.45;rtl;F
197010;-4.041;0;0;273.55;rtl;F
197910;-5.487;0;0;273.55;rtl;F
198810;-5.479;0;0;273.55;rtl;F
199710;-5.287;0;0;273.55;rtl;F
200610;-5.321;0;0;273.45;rtl;F
201510;-6.376;0;0;273.55;rtl;F
202410;-3.444;0;0;273.45;rtl;F
203310;-0.912;0;0;273.45;rtl;F
204210;-1.462;0;0;273.25;rtl;F
205110;-2.019;0;0;273.45;rtl;F
206010;-2.338;0;0;273.55;rtl;F
206910;-2.051;0;0;273.55;rtl;F
207810;-2.147;0;0;273.55;rtl;F
208710;-1.762;0;0;273.55;rtl;F
209610;-2.391;0;0;273.55;rtl;F
210510;-2.318;0;0;273.65;rtl;F
211410;-1.618;0;0;273.55;rtl;F
212310;-1.02;0;0;273.55;rtl;F
213210;-0.184;0;0;273.35;rtl;F
214110;-0.136;0;0;273.35;rtl;F
215010;-0.136;0;0;273.35;rtl;F
215910;-0.068;0;0;273.35;rtl;F
216810;0;0;0;273.35;rtl;F
217710;-0.063;0;0;273.25;rtl;F
218610;-0.047;0;0;273.25;rtl;F
219510;-0.094;0;0;273.25;rtl;F
220410;0;0;0;273.25;rtl;F
221310;-0.469;0;0;273.25;rtl;F
222210;-0.235;0;0;273.15;rtl;F
223110;-0.047;0;0;273.15;rtl;F
224010;-0.047;0;0;273.15;rtl;F
224910;0;0;0;273.15;rtl;F
225810;0;0;0;273.05;rtl;F
226710;0;0;0;273.05;rtl;F
227610;0;0;0;272.95;rtl;F
228510;0;0;0;272.95;rtl;F
229410;0;0;0;272.85;rtl;F
230310;0;0;0;272.75;rtl;F
231210;0;0;0;272.65;rtl;F
232110;0;0;0;272.65;rtl;F
233010;0;0;0;272.55;rtl;F
233910;0;0;0;272.55;rtl;F
234810;0;0;0;272.65;rtl;F
235710;0;0;0;272.65;rtl;F
236610;0;0;0;272.65;rtl;F
237510;-0.047;0;0;272.75;rtl;F
238410;0;0;0;272.65;rtl;F
239310;0;0;0;272.65;rtl;F
240210;0;0;0;272.75;rtl;F
241110;0;0;0;272.65;rtl;F
242010;0;0;0;272.55;rtl;F
242910;0;0;0;272.55;rtl;F
243810;-0.141;0;0;272.55;rtl;F
244710;0;0;0;272.55;rtl;F
245610;0;0;0;272.45;rtl;F
246510;0;0;0;272.35;rtl;F
247410;-0.097;0;0;272.35;rtl;F
248310;-0.347;0;0;272.45;rtl;F
249210;-0.219;0;0;272.45;rtl;F
250110;-1.178;0;0;272.55;rtl;F
251010;-1.013;0;0;272.55;rtl;F
251910;-1.316;0;0;272.55;rtl;F
252810;-0.946;0;0;272.65;rtl;F
253710;-0.365;0;0;272.75;rtl;F
254610;-0.725;0;0;272.85;rtl;F
255510;-1.941;0;0;273.05;rtl;F
256410;-2.773;0;0;273.25;rtl;F
257310;-3.105;0;0;273.35;rtl;F
258210;-4.235;0;0;273.45;rtl;F
259110;-2.582;0;0;273.55;rtl;F
260010;-1.973;0;0;273.55;rtl;F
260910;-3.396;0;0;273.55;rtl;F
261810;-1.902;0;0;273.65;rtl;F
262710;-2.301;0;0;273.75;rtl;F
263610;-4.108;0;0;273.85;rtl;F
264510;-2.375;0;0;273.95;rtl;F
265410;-2.229;0;0;273.85;rtl;F
266310;-1.807;0;0;273.85;rtl;F
267210;-0.713;0;0;273.65;rtl;F
268110;-0.246;0;0;273.35;rtl;F
269010;-0.409;0;0;273.15;rtl;F
269910;-0.205;0;0;272.75;rtl;F
270810;-0.692;0;0;272.65;rtl;F
271710;0.599;0;0;272.75;ltr;F
272610;0.125;0;0;272.45;ltr;F
273510;0.622;0;0;272.35;ltr;F
274410;0.383;0;0;272.25;ltr;F
275310;0.3;0;0;272.45;ltr;F
276210;0.497;0;0;272.65;ltr;F
277110;0.895;0;0;272.75;ltr;F
278010;1.067;0;0;272.75;ltr;F
278910;0.097;0;0;272.65;ltr;F
279810;0;0;0;272.45;ltr;F
280710;0.291;0;0;272.75;ltr;F
281610;0.291;0;0;272.85;ltr;F
282510;0;0;0;272.85;ltr;F
283410;0;0;0;272.85;ltr;F
284310;0.097;0;0;272.85;ltr;F
285210;0;0;0;273.05;ltr;F
286110;0;0;0;272.95;ltr;F
287010;0.097;0;0;272.95;ltr;F
287910;0;0;0;273.05;ltr;F
288810;0;0;0;273.05;ltr;F
289710;0.066;0;0;273.05;ltr;F
290610;0;0;0;273.05;ltr;F
291510;0;0;0;273.05;ltr;F
292410;0;0;0;272.95;ltr;F
293310;0;0;0;272.95;ltr;F
294210;0;0;0;272.95;ltr;F
295110;0;0;0;272.95;ltr;F
296010;0;0;0;272.85;ltr;F
296910;0;0;0;272.85;ltr;F
297810;0;0;0;272.85;ltr;F
298710;0;0;0;272.85;ltr;F
299610;0.093;0;0;272.95;ltr;F
300510;1.174;0;0;273.05;ltr;F
301410;0.497;0;0;273.05;ltr;F
302310;0.679;0;0;273.15;ltr;F
303210;0;0;0;273.05;ltr;F
304110;0;0;0;273.05;ltr;F
305010;0;0;0;273.05;ltr;F
305910;0;0;0;273.05;ltr;F
306810;0;0;0;272.95;ltr;F
307710;0;0;0;273.15;ltr;F
308610;0.299;0;0;273.25;ltr;F
309510;0.293;0;0;273.25;ltr;F
310410;0.294;0;0;273.35;ltr;F
311310;0.098;0;0;273.35;ltr;F
312210;0.003;0;0;273.25;ltr;F
313110;-1.269;0;0;273.35;rtl;F
314010;-1.182;0;0;273.45;rtl;F
314910;-0.38;0;0;273.45;rtl;F
315810;-0.24;0;0;273.45;rtl;F
316710;-0.437;0;0;273.55;rtl;F
317610;-0.802;0;0;273.55;rtl;F
318510;-0.856;0;0;273.55;rtl;F
319410;-2.222;0;0;273.55;rtl;F
320310;-2.837;0;0;273.65;rtl;F
321210;-2.896;0;0;273.55;rtl;F
322110;-1.997;0;0;273.45;rtl;F
323010;-1.198;0;0;273.35;rtl;F
323910;-1.584;0;0;273.25;rtl;F
324810;-2.25;0;0;273.35;rtl;F
325710;-1.174;0;0;273.35;rtl;F
326610;-1.41;0;0;273.45;rtl;F
327510;-1.826;0;0;273.55;rtl;F
328410;-1.339;0;0;273.55;rtl;F
329310;-1.052;0;0;273.55;rtl;F
330210;-2.377;0;0;273.35;rtl;F
331110;-0.792;0;0;273.25;rtl;F
332010;-1.584;0;0;273.25;rtl;F
332910;-2.543;0;0;273.35;rtl;F
333810;-2.152;0;0;273.55;rtl;F
334710;-1.858;0;0;273.65;rtl;F
335610;-1.663;0;0;273.95;rtl;F
336510;-1.076;0;0;273.95;rtl;F
337410;-0.293;0;0;273.95;rtl;F
338310;0;0;0;274.05;rtl;F
339210;-0.993;0;0;274.25;rtl;F
340110;-2.415;0;0;274.95;rtl;F
341010;-3.026;0;0;275.25;rtl;F
341910;-3.885;0;0;275.05;rtl;F
342810;-2.486;0;0;274.75;rtl;F
343710;-1.538;0;0;275.35;rtl;F
344610;-2.301;0;0;275.35;rtl;F
345510;-3.599;0;0;275.45;rtl;F
346410;-2.486;0;0;275.55;rtl;F
347310;-2.994;0;0;275.65;rtl;F
348210;-4.633;0;0;276.15;rtl;F
349110;-4.657;0;0;276.35;rtl;F
350010;-3.862;0;0;276.45;rtl;F
350910;-3.424;0;0;276.45;rtl;F
351810;-4.206;0;0;276.45;rtl;F
352710;-4.346;0;0;276.35;rtl;F
353610;-4.389;0;0;276.35;rtl;F
354510;-4.665;0;0;276.35;rtl;F
355410;-4.349;0;0;276.45;rtl;F
356310;-5.339;0;0;276.45;rtl;F
357210;-5.796;0;0;276.45;rtl;F
358110;-5.2;0;0;276.25;rtl;F
359010;-5.191;0;0;276.15;rtl;F
359910;-5.434;0;0;276.05;rtl;F
360810;-3.441;0;0;275.95;rtl;F
361710;-6.041;0;0;275.95;rtl;F
362610;-6.326;0;0;275.85;rtl;F
363510;-6.932;0;0;275.85;rtl;F
364410;-7.146;0;0;275.75;rtl;F
365310;-7.21;0;0;275.85;rtl;F
366210;-5.057;0;0;275.95;rtl;F
367110;1.621;0;0;275.95;ltr;F
368010;-6.055;0;0;276.05;rtl;F
368910;-7.395;0;0;276.05;rtl;F
369810;-2.205;0;0;276.05;rtl;F
370710;-7.124;0;0;276.05;rtl;F
371610;8.929;0;0;276.05;ltr;F
372510;2.407;0;0;276.05;ltr;F
373410;8.988;0;0;276.05;ltr;F
374310;-4.977;0;0;276.05;rtl;F
375210;8.246;0;0;276.05;ltr;F
376110;8.951;0;0;276.15;ltr;F
377010;3.783;0;0;276.15;ltr;F
377910;7.99;0;0;276.15;ltr;F
378810;-4.474;0;0;276.15;rtl;F
379710;7.09;0;0;276.15;ltr;F
380610;7.485;0;0;276.15;ltr;F
381510;8.174;0;0;276.25;ltr;F
382410;8.084;0;0;276.25;ltr;F
383310;-3.761;0;0;276.35;rtl;F
384210;7.755;0;0;276.35;ltr;F
385110;6.303;0;0;276.45;ltr;F
386010;6.696;0;0;276.55;ltr;F
386910;4.903;0;0;276.65;ltr;F
387810;6.307;0;0;276.75;ltr;F
